Location,Iso3,Value,type
Vanuatu,VUT,16.1392323201207,MedianAge
Vanuatu,VUT,16.0330999457464,MedianAge
Vanuatu,VUT,15.9561352061324,MedianAge
Vanuatu,VUT,15.8897092938452,MedianAge
Vanuatu,VUT,15.8238450814381,MedianAge
Vanuatu,VUT,15.7766305288871,MedianAge
Vanuatu,VUT,15.746093161676,MedianAge
Vanuatu,VUT,15.7341430953944,MedianAge
Vanuatu,VUT,15.7408097160031,MedianAge
Vanuatu,VUT,15.7642067876009,MedianAge
Vanuatu,VUT,15.8010667971331,MedianAge
Vanuatu,VUT,15.850105626737,MedianAge
Vanuatu,VUT,15.9142996102917,MedianAge
Vanuatu,VUT,15.9882341641876,MedianAge
Vanuatu,VUT,16.0686438246071,MedianAge
Vanuatu,VUT,16.1456757224218,MedianAge
Vanuatu,VUT,16.1981460680606,MedianAge
Vanuatu,VUT,16.251371764927,MedianAge
Vanuatu,VUT,16.3143618519091,MedianAge
Vanuatu,VUT,16.3646740991101,MedianAge
Vanuatu,VUT,16.4045616975213,MedianAge
Vanuatu,VUT,16.4364429062171,MedianAge
Vanuatu,VUT,16.460300868767,MedianAge
Vanuatu,VUT,16.4740519386193,MedianAge
Vanuatu,VUT,16.4831345089293,MedianAge
Vanuatu,VUT,16.4953244355499,MedianAge
Vanuatu,VUT,16.5112557161884,MedianAge
Vanuatu,VUT,16.5163530892686,MedianAge
Vanuatu,VUT,16.5125884613093,MedianAge
Vanuatu,VUT,16.5140176122684,MedianAge
Vanuatu,VUT,16.5210851242396,MedianAge
Vanuatu,VUT,16.5343759101475,MedianAge
Vanuatu,VUT,16.5550184750683,MedianAge
Vanuatu,VUT,16.593388125063,MedianAge
Vanuatu,VUT,16.6542246382251,MedianAge
Vanuatu,VUT,16.7319490377806,MedianAge
Vanuatu,VUT,16.82931193994,MedianAge
Vanuatu,VUT,16.9953223751113,MedianAge
Vanuatu,VUT,17.2016749085337,MedianAge
Vanuatu,VUT,17.4025886917405,MedianAge
Vanuatu,VUT,17.6192590621728,MedianAge
Vanuatu,VUT,17.8503954913938,MedianAge
Vanuatu,VUT,18.0944639841173,MedianAge
Vanuatu,VUT,18.3442452761219,MedianAge
Vanuatu,VUT,18.5898201220317,MedianAge
Vanuatu,VUT,18.8261651095682,MedianAge
Vanuatu,VUT,19.0635959672165,MedianAge
Vanuatu,VUT,19.2157646476023,MedianAge
Vanuatu,VUT,19.2729057526126,MedianAge
Vanuatu,VUT,19.3225628939633,MedianAge
Vanuatu,VUT,19.3673611020193,MedianAge
Vanuatu,VUT,19.4031020449272,MedianAge
Vanuatu,VUT,19.426658315285,MedianAge
Vanuatu,VUT,19.443369012325,MedianAge
Vanuatu,VUT,19.453564902332,MedianAge
Vanuatu,VUT,19.4570791264752,MedianAge
Vanuatu,VUT,19.4574146276514,MedianAge
Vanuatu,VUT,19.4650123141228,MedianAge
Vanuatu,VUT,19.4928240569488,MedianAge
Vanuatu,VUT,19.5434215596169,MedianAge
Vanuatu,VUT,19.6136263206821,MedianAge
New Zealand,NZL,28.4346728348163,MedianAge
New Zealand,NZL,28.3288097596475,MedianAge
New Zealand,NZL,28.1971872336145,MedianAge
New Zealand,NZL,28.0574720597608,MedianAge
New Zealand,NZL,27.9152916129826,MedianAge
New Zealand,NZL,27.7660440897749,MedianAge
New Zealand,NZL,27.6034564478837,MedianAge
New Zealand,NZL,27.4054803668394,MedianAge
New Zealand,NZL,27.1585871399516,MedianAge
New Zealand,NZL,26.8697528253344,MedianAge
New Zealand,NZL,26.5374081556862,MedianAge
New Zealand,NZL,26.1580506520022,MedianAge
New Zealand,NZL,25.7687775089045,MedianAge
New Zealand,NZL,25.4123401125456,MedianAge
New Zealand,NZL,25.1145112074623,MedianAge
New Zealand,NZL,24.9114011467295,MedianAge
New Zealand,NZL,24.8151503479519,MedianAge
New Zealand,NZL,24.7812827995151,MedianAge
New Zealand,NZL,24.7416768188635,MedianAge
New Zealand,NZL,24.6764044013593,MedianAge
New Zealand,NZL,24.640489241674,MedianAge
New Zealand,NZL,24.6765183299088,MedianAge
New Zealand,NZL,24.7810582176892,MedianAge
New Zealand,NZL,24.9348386581876,MedianAge
New Zealand,NZL,25.122563176038,MedianAge
New Zealand,NZL,25.3240190359473,MedianAge
New Zealand,NZL,25.5472414351767,MedianAge
New Zealand,NZL,25.8296117525239,MedianAge
New Zealand,NZL,26.1687959871077,MedianAge
New Zealand,NZL,26.517472892168,MedianAge
New Zealand,NZL,26.8597981642866,MedianAge
New Zealand,NZL,27.2021132693125,MedianAge
New Zealand,NZL,27.510695075651,MedianAge
New Zealand,NZL,27.7809956409858,MedianAge
New Zealand,NZL,28.0677013060517,MedianAge
New Zealand,NZL,28.4159296724106,MedianAge
New Zealand,NZL,28.7887136527305,MedianAge
New Zealand,NZL,29.1113762427337,MedianAge
New Zealand,NZL,29.4184267381553,MedianAge
New Zealand,NZL,29.7555549377127,MedianAge
New Zealand,NZL,30.0594022478141,MedianAge
New Zealand,NZL,30.3554045565553,MedianAge
New Zealand,NZL,30.6743836654268,MedianAge
New Zealand,NZL,30.9867594717482,MedianAge
New Zealand,NZL,31.3001822833083,MedianAge
New Zealand,NZL,31.6024593434933,MedianAge
New Zealand,NZL,31.9015483822757,MedianAge
New Zealand,NZL,32.2253569837709,MedianAge
New Zealand,NZL,32.5884952113539,MedianAge
New Zealand,NZL,32.9606320587899,MedianAge
New Zealand,NZL,33.3148494092879,MedianAge
New Zealand,NZL,33.6124530456934,MedianAge
New Zealand,NZL,33.8115165485855,MedianAge
New Zealand,NZL,33.9853765123816,MedianAge
New Zealand,NZL,34.2199661134202,MedianAge
New Zealand,NZL,34.5141540693202,MedianAge
New Zealand,NZL,34.8222397510781,MedianAge
New Zealand,NZL,35.1277014570974,MedianAge
New Zealand,NZL,35.4130859527777,MedianAge
New Zealand,NZL,35.6549497274078,MedianAge
New Zealand,NZL,35.8709088616139,MedianAge
New Zealand,NZL,36.1017439835678,MedianAge
New Zealand,NZL,36.3387757037072,MedianAge
New Zealand,NZL,36.4957942068634,MedianAge
New Zealand,NZL,36.4626293411944,MedianAge
New Zealand,NZL,36.3170022931491,MedianAge
New Zealand,NZL,36.1967948082318,MedianAge
New Zealand,NZL,36.1212951517196,MedianAge
New Zealand,NZL,36.1199546118696,MedianAge
New Zealand,NZL,36.2195186380536,MedianAge
New Zealand,NZL,36.3622516499176,MedianAge
New Zealand,NZL,36.501772204324,MedianAge
New Zealand,NZL,36.69919434887,MedianAge
New Zealand,NZL,36.9551106702377,MedianAge
Nicaragua,NIC,16.4856110821023,MedianAge
Nicaragua,NIC,16.3140553533832,MedianAge
Nicaragua,NIC,16.1509902076989,MedianAge
Nicaragua,NIC,15.9932866783477,MedianAge
Nicaragua,NIC,15.8380748505215,MedianAge
Nicaragua,NIC,15.6865666760882,MedianAge
Nicaragua,NIC,15.5407709352291,MedianAge
Nicaragua,NIC,15.3974592152979,MedianAge
Nicaragua,NIC,15.2569362088855,MedianAge
Nicaragua,NIC,15.1223234042707,MedianAge
Nicaragua,NIC,14.9958369701422,MedianAge
Nicaragua,NIC,14.8772092754043,MedianAge
Nicaragua,NIC,14.7669039350189,MedianAge
Nicaragua,NIC,14.6846215465309,MedianAge
Nicaragua,NIC,14.6501359181719,MedianAge
Nicaragua,NIC,14.6624002396562,MedianAge
Nicaragua,NIC,14.7119694737987,MedianAge
Nicaragua,NIC,14.7739480043258,MedianAge
Nicaragua,NIC,14.8282216977804,MedianAge
Nicaragua,NIC,14.8761563182651,MedianAge
Nicaragua,NIC,14.9157138858371,MedianAge
Nicaragua,NIC,14.9458616545916,MedianAge
Nicaragua,NIC,14.9694705637645,MedianAge
Nicaragua,NIC,14.9878362156536,MedianAge
Nicaragua,NIC,15.0026442690067,MedianAge
Nicaragua,NIC,15.0161479627688,MedianAge
Nicaragua,NIC,15.0292615507424,MedianAge
Nicaragua,NIC,15.0424304595388,MedianAge
Nicaragua,NIC,15.0478592584617,MedianAge
Nicaragua,NIC,15.0301530010296,MedianAge
Nicaragua,NIC,15.0255786466893,MedianAge
Nicaragua,NIC,15.0485338809928,MedianAge
Nicaragua,NIC,15.0718289938559,MedianAge
Nicaragua,NIC,15.0936288936863,MedianAge
Nicaragua,NIC,15.1145284300705,MedianAge
Nicaragua,NIC,15.143376504791,MedianAge
Nicaragua,NIC,15.1919249910496,MedianAge
Nicaragua,NIC,15.2605645916736,MedianAge
Nicaragua,NIC,15.353981439423,MedianAge
Nicaragua,NIC,15.4808133003362,MedianAge
Nicaragua,NIC,15.6316178010881,MedianAge
Nicaragua,NIC,15.7992374904072,MedianAge
Nicaragua,NIC,15.9821640161331,MedianAge
Nicaragua,NIC,16.1794083795994,MedianAge
Nicaragua,NIC,16.3902711290032,MedianAge
Nicaragua,NIC,16.6135036951474,MedianAge
Nicaragua,NIC,16.8584166353076,MedianAge
Nicaragua,NIC,17.1258818811254,MedianAge
Nicaragua,NIC,17.4054627651049,MedianAge
Nicaragua,NIC,17.6925138560679,MedianAge
Nicaragua,NIC,17.9831108053461,MedianAge
Nicaragua,NIC,18.2791430390166,MedianAge
Nicaragua,NIC,18.5785452452002,MedianAge
Nicaragua,NIC,18.8807926040723,MedianAge
Nicaragua,NIC,19.1858629631149,MedianAge
Nicaragua,NIC,19.4708403759335,MedianAge
Nicaragua,NIC,19.7375253060589,MedianAge
Nicaragua,NIC,20.0142372486245,MedianAge
Nicaragua,NIC,20.3009015279822,MedianAge
Nicaragua,NIC,20.5976587497221,MedianAge
Nicaragua,NIC,20.9033039236175,MedianAge
Nicaragua,NIC,21.2158971473622,MedianAge
Nicaragua,NIC,21.5328464630734,MedianAge
Nicaragua,NIC,21.8535463509714,MedianAge
Nicaragua,NIC,22.1784615803894,MedianAge
Nicaragua,NIC,22.5071396301364,MedianAge
Nicaragua,NIC,22.8404449920178,MedianAge
Nicaragua,NIC,23.1789853359711,MedianAge
Nicaragua,NIC,23.52138959093,MedianAge
Nicaragua,NIC,23.8666962477344,MedianAge
Nicaragua,NIC,24.2027529000747,MedianAge
Nicaragua,NIC,24.5397386553839,MedianAge
Nicaragua,NIC,24.8934196851982,MedianAge
Nicaragua,NIC,25.251925693836,MedianAge
Niue,NIU,18.7870877435882,MedianAge
Niue,NIU,18.8585844063023,MedianAge
Niue,NIU,18.7579339809294,MedianAge
Niue,NIU,18.5396523221369,MedianAge
Niue,NIU,18.2796055627528,MedianAge
Niue,NIU,18.0057690192087,MedianAge
Niue,NIU,17.6180622692669,MedianAge
Niue,NIU,17.3208262101526,MedianAge
Niue,NIU,17.0456903457622,MedianAge
Niue,NIU,16.6301344314,MedianAge
Niue,NIU,16.0690227453022,MedianAge
Niue,NIU,15.4290265764049,MedianAge
Niue,NIU,14.970486949952,MedianAge
Niue,NIU,14.6340904150006,MedianAge
Niue,NIU,14.4069103806445,MedianAge
Niue,NIU,14.256510867597,MedianAge
Niue,NIU,14.1064616875651,MedianAge
Niue,NIU,14.0495622131803,MedianAge
Niue,NIU,14.0730693342838,MedianAge
Niue,NIU,14.1031453649591,MedianAge
Niue,NIU,14.1324074505319,MedianAge
Niue,NIU,14.2166534889688,MedianAge
Niue,NIU,14.4239412428242,MedianAge
Niue,NIU,14.7167753763278,MedianAge
Niue,NIU,14.9866832235089,MedianAge
Niue,NIU,15.2087385778102,MedianAge
Niue,NIU,15.3525886828016,MedianAge
Niue,NIU,15.5993757256597,MedianAge
Niue,NIU,15.9715714616942,MedianAge
Niue,NIU,16.3211709388443,MedianAge
Niue,NIU,16.5990132556562,MedianAge
Niue,NIU,16.8407717787723,MedianAge
Niue,NIU,17.3317880874257,MedianAge
Niue,NIU,18.0339850539908,MedianAge
Niue,NIU,18.6684304977181,MedianAge
Niue,NIU,19.2382456455,MedianAge
Niue,NIU,19.668288,MedianAge
Niue,NIU,20.0796155249583,MedianAge
Niue,NIU,20.6058807382114,MedianAge
Niue,NIU,21.2391072346114,MedianAge
Niue,NIU,21.9466568374887,MedianAge
Niue,NIU,22.639787193262,MedianAge
Niue,NIU,23.3429279582676,MedianAge
Niue,NIU,24.0701298314252,MedianAge
Niue,NIU,24.7747229526672,MedianAge
Niue,NIU,25.4636430429792,MedianAge
Niue,NIU,26.0454754433965,MedianAge
Niue,NIU,26.5793525707908,MedianAge
Niue,NIU,27.1765382118061,MedianAge
Niue,NIU,27.7174942945777,MedianAge
Niue,NIU,28.2604757815106,MedianAge
Niue,NIU,28.9556481415799,MedianAge
Niue,NIU,29.6054497981546,MedianAge
Niue,NIU,30.2475809816302,MedianAge
Niue,NIU,30.8554981729366,MedianAge
Niue,NIU,31.3542704783572,MedianAge
Niue,NIU,31.8793336828065,MedianAge
Niue,NIU,32.2909897743804,MedianAge
Niue,NIU,32.6336112623701,MedianAge
Niue,NIU,32.9724278434261,MedianAge
Niue,NIU,33.3853811747989,MedianAge
Niue,NIU,33.8109852368012,MedianAge
Niue,NIU,34.1553334934563,MedianAge
Niue,NIU,34.4518410956282,MedianAge
Niue,NIU,34.6943762507365,MedianAge
Niue,NIU,35.0084051467044,MedianAge
Niue,NIU,35.3926858129316,MedianAge
Niue,NIU,35.5709099086116,MedianAge
Niue,NIU,35.5267530447114,MedianAge
Niue,NIU,35.6567576827724,MedianAge
Niue,NIU,35.8116441969333,MedianAge
Niue,NIU,35.831813011653,MedianAge
Niue,NIU,35.936101269789,MedianAge
Niue,NIU,36.0215322230541,MedianAge
Northern Mariana Islands,MNP,17.7313228652969,MedianAge
Northern Mariana Islands,MNP,16.5198078038574,MedianAge
Northern Mariana Islands,MNP,16.0453851103009,MedianAge
Northern Mariana Islands,MNP,15.7765587115105,MedianAge
Northern Mariana Islands,MNP,15.5410594703526,MedianAge
Northern Mariana Islands,MNP,15.2023979646542,MedianAge
Northern Mariana Islands,MNP,14.7054750063119,MedianAge
Northern Mariana Islands,MNP,14.051320996799,MedianAge
Northern Mariana Islands,MNP,13.6610188574577,MedianAge
Northern Mariana Islands,MNP,13.647863509764,MedianAge
Northern Mariana Islands,MNP,13.6927673481906,MedianAge
Northern Mariana Islands,MNP,13.6745029326263,MedianAge
Northern Mariana Islands,MNP,13.6299389638016,MedianAge
Northern Mariana Islands,MNP,13.5888085255364,MedianAge
Northern Mariana Islands,MNP,13.5863082781274,MedianAge
Northern Mariana Islands,MNP,13.6226490408827,MedianAge
Northern Mariana Islands,MNP,13.7149812809642,MedianAge
Northern Mariana Islands,MNP,13.8855522371933,MedianAge
Northern Mariana Islands,MNP,14.0694891770725,MedianAge
Northern Mariana Islands,MNP,14.1239599826852,MedianAge
Northern Mariana Islands,MNP,14.288469702424,MedianAge
Northern Mariana Islands,MNP,14.6491145762949,MedianAge
Northern Mariana Islands,MNP,14.9617050442177,MedianAge
Northern Mariana Islands,MNP,15.2393433477523,MedianAge
Northern Mariana Islands,MNP,15.616062631567,MedianAge
Northern Mariana Islands,MNP,16.1052866724188,MedianAge
Northern Mariana Islands,MNP,16.6410227842235,MedianAge
Northern Mariana Islands,MNP,17.196732728232,MedianAge
Northern Mariana Islands,MNP,17.7366047271487,MedianAge
Northern Mariana Islands,MNP,18.2388276589206,MedianAge
Northern Mariana Islands,MNP,18.7630439160621,MedianAge
Northern Mariana Islands,MNP,19.290669313671,MedianAge
Northern Mariana Islands,MNP,19.8023373794116,MedianAge
Northern Mariana Islands,MNP,20.2890929659949,MedianAge
Northern Mariana Islands,MNP,20.7687576334086,MedianAge
Northern Mariana Islands,MNP,21.2662090100865,MedianAge
Northern Mariana Islands,MNP,21.803700558395,MedianAge
Northern Mariana Islands,MNP,22.4009807676089,MedianAge
Northern Mariana Islands,MNP,23.0656178620578,MedianAge
Northern Mariana Islands,MNP,23.7743013360631,MedianAge
Northern Mariana Islands,MNP,24.3765630590714,MedianAge
Northern Mariana Islands,MNP,24.8467596519316,MedianAge
Northern Mariana Islands,MNP,25.2821037968866,MedianAge
Northern Mariana Islands,MNP,25.7047633043441,MedianAge
Northern Mariana Islands,MNP,26.1132952774247,MedianAge
Northern Mariana Islands,MNP,26.260634872105,MedianAge
Northern Mariana Islands,MNP,25.6593977874046,MedianAge
Northern Mariana Islands,MNP,24.8259108519249,MedianAge
Northern Mariana Islands,MNP,24.4366707632093,MedianAge
Northern Mariana Islands,MNP,24.4294707011188,MedianAge
Northern Mariana Islands,MNP,24.7808144452089,MedianAge
Northern Mariana Islands,MNP,25.4209129680729,MedianAge
Northern Mariana Islands,MNP,26.1544406668953,MedianAge
Northern Mariana Islands,MNP,26.9177689450796,MedianAge
Northern Mariana Islands,MNP,27.7045916513742,MedianAge
Northern Mariana Islands,MNP,28.5085256913504,MedianAge
Northern Mariana Islands,MNP,29.315708101357,MedianAge
Northern Mariana Islands,MNP,30.1067904282139,MedianAge
Northern Mariana Islands,MNP,30.8493738151094,MedianAge
Northern Mariana Islands,MNP,31.4929738441571,MedianAge
Northern Mariana Islands,MNP,32.3722247269031,MedianAge
Northern Mariana Islands,MNP,33.2889459856495,MedianAge
Northern Mariana Islands,MNP,33.8136852822059,MedianAge
Northern Mariana Islands,MNP,34.3573993171587,MedianAge
Northern Mariana Islands,MNP,34.9338097142085,MedianAge
Northern Mariana Islands,MNP,35.5308183049734,MedianAge
Northern Mariana Islands,MNP,36.1504467436162,MedianAge
Northern Mariana Islands,MNP,36.784699044439,MedianAge
Northern Mariana Islands,MNP,37.4131175874576,MedianAge
Northern Mariana Islands,MNP,38.0298703429367,MedianAge
Northern Mariana Islands,MNP,38.4787859472965,MedianAge
Northern Mariana Islands,MNP,38.7233145249466,MedianAge
Northern Mariana Islands,MNP,38.7093151706712,MedianAge
Northern Mariana Islands,MNP,38.3551882584717,MedianAge
Micronesia (Fed. States of),FSM,18.5826461539929,MedianAge
Micronesia (Fed. States of),FSM,18.3701750217151,MedianAge
Micronesia (Fed. States of),FSM,18.1728849350386,MedianAge
Micronesia (Fed. States of),FSM,17.9851315837699,MedianAge
Micronesia (Fed. States of),FSM,17.7978491616538,MedianAge
Micronesia (Fed. States of),FSM,17.6277595748615,MedianAge
Micronesia (Fed. States of),FSM,17.4627475603117,MedianAge
Micronesia (Fed. States of),FSM,17.2901640043923,MedianAge
Micronesia (Fed. States of),FSM,17.11560004739,MedianAge
Micronesia (Fed. States of),FSM,16.9474465020376,MedianAge
Micronesia (Fed. States of),FSM,16.7900619035745,MedianAge
Micronesia (Fed. States of),FSM,16.6401611141949,MedianAge
Micronesia (Fed. States of),FSM,16.495751752185,MedianAge
Micronesia (Fed. States of),FSM,16.3247898250147,MedianAge
Micronesia (Fed. States of),FSM,16.1178725600647,MedianAge
Micronesia (Fed. States of),FSM,15.9165005951092,MedianAge
Micronesia (Fed. States of),FSM,15.7415945108112,MedianAge
Micronesia (Fed. States of),FSM,15.6530726650159,MedianAge
Micronesia (Fed. States of),FSM,15.6071808552547,MedianAge
Micronesia (Fed. States of),FSM,15.5598899200583,MedianAge
Micronesia (Fed. States of),FSM,15.5135200788137,MedianAge
Micronesia (Fed. States of),FSM,15.4281041498631,MedianAge
Micronesia (Fed. States of),FSM,15.3155567989591,MedianAge
Micronesia (Fed. States of),FSM,15.2238106932925,MedianAge
Micronesia (Fed. States of),FSM,15.1571219659039,MedianAge
Micronesia (Fed. States of),FSM,15.1767941649777,MedianAge
Micronesia (Fed. States of),FSM,15.2661638667945,MedianAge
Micronesia (Fed. States of),FSM,15.3540667876162,MedianAge
Micronesia (Fed. States of),FSM,15.4039749434036,MedianAge
Micronesia (Fed. States of),FSM,15.4217493367246,MedianAge
Micronesia (Fed. States of),FSM,15.4523833143167,MedianAge
Micronesia (Fed. States of),FSM,15.4931294056955,MedianAge
Micronesia (Fed. States of),FSM,15.5422630531977,MedianAge
Micronesia (Fed. States of),FSM,15.6063321241004,MedianAge
Micronesia (Fed. States of),FSM,15.6887015341988,MedianAge
Micronesia (Fed. States of),FSM,15.7878241441058,MedianAge
Micronesia (Fed. States of),FSM,15.9038010256431,MedianAge
Micronesia (Fed. States of),FSM,16.0405577743292,MedianAge
Micronesia (Fed. States of),FSM,16.1395836642577,MedianAge
Micronesia (Fed. States of),FSM,16.1971356011655,MedianAge
Micronesia (Fed. States of),FSM,16.2636351271807,MedianAge
Micronesia (Fed. States of),FSM,16.337507070792,MedianAge
Micronesia (Fed. States of),FSM,16.4128195521898,MedianAge
Micronesia (Fed. States of),FSM,16.481470539726,MedianAge
Micronesia (Fed. States of),FSM,16.5824055125183,MedianAge
Micronesia (Fed. States of),FSM,16.7683012140111,MedianAge
Micronesia (Fed. States of),FSM,16.9976252464938,MedianAge
Micronesia (Fed. States of),FSM,17.2103027650245,MedianAge
Micronesia (Fed. States of),FSM,17.4133481800723,MedianAge
Micronesia (Fed. States of),FSM,17.6246185358148,MedianAge
Micronesia (Fed. States of),FSM,17.8887396997588,MedianAge
Micronesia (Fed. States of),FSM,18.2118495282109,MedianAge
Micronesia (Fed. States of),FSM,18.5570596844163,MedianAge
Micronesia (Fed. States of),FSM,18.9006469765366,MedianAge
Micronesia (Fed. States of),FSM,19.2302209862221,MedianAge
Micronesia (Fed. States of),FSM,19.5267024653058,MedianAge
Micronesia (Fed. States of),FSM,19.7869773662118,MedianAge
Micronesia (Fed. States of),FSM,20.0052876289676,MedianAge
Micronesia (Fed. States of),FSM,20.1536104366354,MedianAge
Micronesia (Fed. States of),FSM,20.2156059119457,MedianAge
Micronesia (Fed. States of),FSM,20.3778250253757,MedianAge
Micronesia (Fed. States of),FSM,20.6122094985845,MedianAge
Micronesia (Fed. States of),FSM,20.8091938219391,MedianAge
Micronesia (Fed. States of),FSM,21.0308680174333,MedianAge
Micronesia (Fed. States of),FSM,21.2869981572178,MedianAge
Micronesia (Fed. States of),FSM,21.5649197733098,MedianAge
Micronesia (Fed. States of),FSM,21.8527408370128,MedianAge
Micronesia (Fed. States of),FSM,22.1409800211833,MedianAge
Micronesia (Fed. States of),FSM,22.4396719144377,MedianAge
Micronesia (Fed. States of),FSM,22.7325607216464,MedianAge
Micronesia (Fed. States of),FSM,23.0337918488916,MedianAge
Micronesia (Fed. States of),FSM,23.3522150963493,MedianAge
Micronesia (Fed. States of),FSM,23.6800897266754,MedianAge
Micronesia (Fed. States of),FSM,24.0202504039292,MedianAge
Marshall Islands,MHL,16.5022122461573,MedianAge
Marshall Islands,MHL,15.1598175953406,MedianAge
Marshall Islands,MHL,14.2293332232791,MedianAge
Marshall Islands,MHL,13.5748300651596,MedianAge
Marshall Islands,MHL,13.6465668034035,MedianAge
Marshall Islands,MHL,14.3127664307589,MedianAge
Marshall Islands,MHL,14.9011356344808,MedianAge
Marshall Islands,MHL,15.3617216907644,MedianAge
Marshall Islands,MHL,15.5166059875782,MedianAge
Marshall Islands,MHL,15.261216449888,MedianAge
Marshall Islands,MHL,14.9920156087408,MedianAge
Marshall Islands,MHL,14.8061249162438,MedianAge
Marshall Islands,MHL,14.6496782970073,MedianAge
Marshall Islands,MHL,14.5330261750903,MedianAge
Marshall Islands,MHL,14.4577964394098,MedianAge
Marshall Islands,MHL,14.3967508920898,MedianAge
Marshall Islands,MHL,14.3258753454045,MedianAge
Marshall Islands,MHL,14.3567956510414,MedianAge
Marshall Islands,MHL,14.5382598255277,MedianAge
Marshall Islands,MHL,14.7742560930199,MedianAge
Marshall Islands,MHL,14.888540188644,MedianAge
Marshall Islands,MHL,14.7682361539662,MedianAge
Marshall Islands,MHL,14.5606446816288,MedianAge
Marshall Islands,MHL,14.4200613822417,MedianAge
Marshall Islands,MHL,14.3143711081503,MedianAge
Marshall Islands,MHL,14.1864949071159,MedianAge
Marshall Islands,MHL,14.0223778888935,MedianAge
Marshall Islands,MHL,13.8212408302925,MedianAge
Marshall Islands,MHL,13.6067676924079,MedianAge
Marshall Islands,MHL,13.4171599504712,MedianAge
Marshall Islands,MHL,13.3078946699933,MedianAge
Marshall Islands,MHL,13.2979962746278,MedianAge
Marshall Islands,MHL,13.3271393627964,MedianAge
Marshall Islands,MHL,13.3468031882185,MedianAge
Marshall Islands,MHL,13.3501970078156,MedianAge
Marshall Islands,MHL,13.338492124189,MedianAge
Marshall Islands,MHL,13.3062922466693,MedianAge
Marshall Islands,MHL,13.276290364029,MedianAge
Marshall Islands,MHL,13.290026970484,MedianAge
Marshall Islands,MHL,13.3959127988027,MedianAge
Marshall Islands,MHL,13.5732987673481,MedianAge
Marshall Islands,MHL,13.7658175532242,MedianAge
Marshall Islands,MHL,13.9651707619272,MedianAge
Marshall Islands,MHL,14.1774411469471,MedianAge
Marshall Islands,MHL,14.4080130797406,MedianAge
Marshall Islands,MHL,14.651206943478,MedianAge
Marshall Islands,MHL,14.8995512001535,MedianAge
Marshall Islands,MHL,15.1434023501023,MedianAge
Marshall Islands,MHL,15.3760600296391,MedianAge
Marshall Islands,MHL,15.6455422253661,MedianAge
Marshall Islands,MHL,16.0001911947263,MedianAge
Marshall Islands,MHL,16.4092377122817,MedianAge
Marshall Islands,MHL,16.8373216834713,MedianAge
Marshall Islands,MHL,17.2732994612519,MedianAge
Marshall Islands,MHL,17.6977948293029,MedianAge
Marshall Islands,MHL,18.096915485056,MedianAge
Marshall Islands,MHL,18.462706049676,MedianAge
Marshall Islands,MHL,18.7969857394655,MedianAge
Marshall Islands,MHL,19.091619387064,MedianAge
Marshall Islands,MHL,19.3336660925591,MedianAge
Marshall Islands,MHL,19.4939482177666,MedianAge
Marshall Islands,MHL,19.7259691543936,MedianAge
Marshall Islands,MHL,20.092592728419,MedianAge
Marshall Islands,MHL,20.4504281415667,MedianAge
Marshall Islands,MHL,20.8206002180018,MedianAge
Marshall Islands,MHL,21.2111442917308,MedianAge
Marshall Islands,MHL,21.6611454726278,MedianAge
Marshall Islands,MHL,22.1746678540538,MedianAge
Marshall Islands,MHL,22.7581356636542,MedianAge
Marshall Islands,MHL,23.4217810687814,MedianAge
Marshall Islands,MHL,24.1713142132696,MedianAge
Marshall Islands,MHL,25.0168919996044,MedianAge
Marshall Islands,MHL,25.4722333845873,MedianAge
Marshall Islands,MHL,25.5034550245605,MedianAge
Palau,PLW,17.3117159832712,MedianAge
Palau,PLW,16.4017253104243,MedianAge
Palau,PLW,15.8387939764521,MedianAge
Palau,PLW,15.6223963317245,MedianAge
Palau,PLW,15.7013634737469,MedianAge
Palau,PLW,15.9030803231726,MedianAge
Palau,PLW,16.0486699878842,MedianAge
Palau,PLW,16.1803803961354,MedianAge
Palau,PLW,16.2506010152676,MedianAge
Palau,PLW,16.0835192486469,MedianAge
Palau,PLW,15.5929203441468,MedianAge
Palau,PLW,14.9657112877909,MedianAge
Palau,PLW,14.4523154749324,MedianAge
Palau,PLW,14.1347020153038,MedianAge
Palau,PLW,13.9816740207097,MedianAge
Palau,PLW,13.9091422189593,MedianAge
Palau,PLW,13.9143403077057,MedianAge
Palau,PLW,14.1490288431837,MedianAge
Palau,PLW,14.5961449377962,MedianAge
Palau,PLW,15.0485500777343,MedianAge
Palau,PLW,15.3533619596454,MedianAge
Palau,PLW,15.4808844021721,MedianAge
Palau,PLW,15.572474734841,MedianAge
Palau,PLW,15.7270629157684,MedianAge
Palau,PLW,16.0283232781442,MedianAge
Palau,PLW,16.4011494816128,MedianAge
Palau,PLW,16.717500308855,MedianAge
Palau,PLW,16.9888846095745,MedianAge
Palau,PLW,17.2343272500669,MedianAge
Palau,PLW,17.469186598863,MedianAge
Palau,PLW,17.7745889284935,MedianAge
Palau,PLW,18.2733815051707,MedianAge
Palau,PLW,18.8745096921125,MedianAge
Palau,PLW,19.4559143533423,MedianAge
Palau,PLW,19.9932480065664,MedianAge
Palau,PLW,20.4811337319554,MedianAge
Palau,PLW,21.1402437821546,MedianAge
Palau,PLW,22.019169327166,MedianAge
Palau,PLW,22.9196693098359,MedianAge
Palau,PLW,23.8058176455912,MedianAge
